Domain,Area,Element,Item,Year,Price_Unit,Price_Value,Flag,Flag Description
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, sheep",2010,,97.69,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Milk, whole fresh cow",2010,,88.07,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Oil palm fruit,2010,,99.05,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Oil, palm",2010,,92.21,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, dry",2010,,108.59,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, shallots, green",2010,,73.41,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Rice, paddy",2010,,102.87,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Soybeans,2010,,99.27,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Bananas,2011,,99.94,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Cassava,2011,,129.89,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Eggs, hen, in shell",2011,,103.44,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Garlic,2011,,51.48,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Maize,2011,,104.52,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, cattle",2011,,45.96,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, chicken",2011,,118.68,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, duck",2011,,68.51,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, goat",2011,,110.07,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, pig",2011,,94.47,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, sheep",2011,,110.07,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Milk, whole fresh cow",2011,,93.37,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Oil palm fruit,2011,,124.16,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Oil, palm",2011,,115.58,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, dry",2011,,130.31,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, shallots, green",2011,,138.72,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Rice, paddy",2011,,122.93,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Soybeans,2011,,96.1,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Bananas,2012,,104.62,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Cassava,2012,,101.29,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Eggs, hen, in shell",2012,,87.97,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Garlic,2012,,40.32,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Maize,2012,,127.95,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, cattle",2012,,53.41,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, chicken",2012,,106.56,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, duck",2012,,86.19,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, goat",2012,,114.03,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, pig",2012,,81.69,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, sheep",2012,,114.03,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Milk, whole fresh cow",2012,,94.63,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Oil palm fruit,2012,,114.17,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Oil, palm",2012,,106.28,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, dry",2012,,53.73,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, shallots, green",2012,,118.86,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Rice, paddy",2012,,118.83,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Soybeans,2012,,118.85,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Bananas,2013,,94.21,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Cassava,2013,,102.75,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Eggs, hen, in shell",2013,,105.15,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Garlic,2013,,64.58,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Maize,2013,,96.03,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, cattle",2013,,65.0,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, chicken",2013,,109.65,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, duck",2013,,100.12,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, goat",2013,,118.29,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, pig",2013,,94.2,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, sheep",2013,,118.29,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Milk, whole fresh cow",2013,,96.33,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Oil palm fruit,2013,,82.31,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Oil, palm",2013,,76.62,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, dry",2013,,92.26,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, shallots, green",2013,,100.03,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Rice, paddy",2013,,94.88,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Soybeans,2013,,119.63,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Bananas,2014,,78.54,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Cassava,2014,,103.23,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Eggs, hen, in shell",2014,,106.19,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Garlic,2014,,106.27,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Maize,2014,,100.14,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, cattle",2014,,92.02,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, chicken",2014,,108.13,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, duck",2014,,98.84,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, goat",2014,,101.59,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, pig",2014,,108.23,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, sheep",2014,,101.59,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Milk, whole fresh cow",2014,,96.33,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Oil palm fruit,2014,,99.29,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Oil, palm",2014,,92.42,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, dry",2014,,92.35,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, shallots, green",2014,,109.04,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Rice, paddy",2014,,93.94,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Soybeans,2014,,101.53,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Bananas,2015,,98.43,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Cassava,2015,,107.59,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Eggs, hen, in shell",2015,,92.44,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Garlic,2015,,89.77,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Maize,2015,,105.89,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, cattle",2015,,96.8,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, chicken",2015,,97.2,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, duck",2015,,97.97,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, goat",2015,,102.44,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, pig",2015,,95.25,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, sheep",2015,,102.44,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Milk, whole fresh cow",2015,,101.06,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Oil palm fruit,2015,,97.19,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Oil, palm",2015,,90.48,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, dry",2015,,83.0,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, shallots, green",2015,,82.16,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Rice, paddy",2015,,109.02,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Soybeans,2015,,96.23,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Bananas,2016,,123.03,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Cassava,2016,,89.18,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Eggs, hen, in shell",2016,,101.37,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Garlic,2016,,103.96,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Maize,2016,,93.97,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, cattle",2016,,111.17,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, chicken",2016,,94.67,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, duck",2016,,103.19,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, goat",2016,,95.97,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, pig",2016,,96.52,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, sheep",2016,,95.97,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Milk, whole fresh cow",2016,,102.6,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Oil palm fruit,2016,,103.52,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Oil, palm",2016,,117.1,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, dry",2016,,124.65,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, shallots, green",2016,,108.8,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Rice, paddy",2016,,97.04,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Soybeans,2016,,102.24,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Bananas,2017,,110.47,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Cassava,2017,,69.31,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Eggs, hen, in shell",2017,,91.07,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Garlic,2017,,112.47,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Maize,2017,,85.62,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, cattle",2017,,88.99,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, chicken",2017,,94.52,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, duck",2017,,57.96,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, goat",2017,,101.08,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, pig",2017,,85.06,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Meat, sheep",2017,,101.08,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Milk, whole fresh cow",2017,,103.0,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Oil palm fruit,2017,,78.45,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Oil, palm",2017,,88.74,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, dry",2017,,136.17,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, shallots, green",2017,,135.44,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Rice, paddy",2017,,105.98,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Soybeans,2017,,101.4,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Bananas,2018,,92.67,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Cassava,2018,,102.26,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Eggs, hen, in shell",2018,,97.85,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Garlic,2018,,79.63,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Maize,2018,,109.18,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Milk, whole fresh cow",2018,,106.42,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Oil palm fruit,2018,,59.51,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Onions, dry",2018,,89.33,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),"Rice, paddy",2018,,116.74,Fc,Calculated data
Producer Prices,Thailand,Producer Price Index (2014-2016 = 100),Soybeans,2018,,106.51,Fc,Calculated data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),Bananas,2008,USD,100.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),Cassava,2008,USD,120.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),Garlic,2008,USD,1300.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),Maize,2008,USD,400.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),"Meat, cattle",2008,USD,4500.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),"Meat, goat",2008,USD,2500.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),"Meat, pig",2008,USD,3000.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),"Meat, sheep",2008,USD,2500.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),"Rice, paddy",2008,USD,900.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),Soybeans,2008,USD,800.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),Bananas,2009,USD,200.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),Cassava,2009,USD,120.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),Garlic,2009,USD,1600.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),Maize,2009,USD,300.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),"Meat, cattle",2009,USD,6000.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),"Meat, goat",2009,USD,3000.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),"Meat, pig",2009,USD,6000.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),"Meat, sheep",2009,USD,3000.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),"Rice, paddy",2009,USD,1000.0,,Official data
Producer Prices,Timor-Leste,Producer Price (USD/tonne),Soybeans,2009,USD,1500.0,,Official data
Producer Prices,Timor-Leste,Producer Price Index (2014-2016 = 100),Bananas,2008,,31.12,Fc,Calculated data
Producer Prices,Timor-Leste,Producer Price Index (2014-2016 = 100),Cassava,2008,,62.23,Fc,Calculated data
Producer Prices,Timor-Leste,Producer Price Index (2014-2016 = 100),Garlic,2008,,50.57,Fc,Calculated data
